z,phi,C1,C2,C3,C4,C5,C6,fuel_temp,graphite_temp
148.0506329113924,0.00613453055327341,6.916496446408012e-07,5.466886898561364e-07,1.40409565833721e-07,9.032339446860453e-08,4.611481575531818e-09,1.164274597541665e-09,930.9703096520249,1275.271341818998
150.2278481012658,0.005699510227919076,6.909765665665983e-07,5.467943894430881e-07,1.401099467485941e-07,8.918379538963388e-08,4.437563997111398e-09,1.104339230042757e-09,931.2336545357356,1250.002642203681
152.4050632911392,0.005255953767615206,6.902574972447581e-07,5.467359898626645e-07,1.396781994226087e-07,8.793465380449327e-08,4.257403964601202e-09,1.042780530462583e-09,931.4756198016195,1224.261132204493
154.5822784810127,0.004804476466264048,6.894915514734583e-07,5.465108073571028e-07,1.391135583356973e-07,8.657674263959192e-08,4.071179878614603e-09,9.796571593201292e-10,931.6958326690952,1198.07731805821
156.7594936708861,0.004345703669046677,6.886778900363673e-07,5.461163225817873e-07,1.384153982678625e-07,8.511094852119754e-08,3.879074447540278e-09,9.150288412946778e-10,931.8939440774662,1171.481901117974
158.9367088607595,0.003880270511587177,6.878157204021606e-07,5.455501829988657e-07,1.375832347107073e-07,8.353827060179433e-08,3.681274674851215e-09,8.489563995307025e-10,932.0696289018468,1144.505759379607
161.1139240506329,0.003408822039178618,6.869042975803213e-07,5.448102056397729e-07,1.366167245811398e-07,8.185981976131636e-08,3.477971904890703e-09,7.815018152505113e-10,932.2225861806555,1117.179937968662
163.2911392405063,0.002932013803537812,6.859429251629772e-07,5.438943803434493e-07,1.355156673228443e-07,8.00768182683953e-08,3.269361937435668e-09,7.127283168095638e-10,932.3525393815823,1089.535680232953
165.4683544303797,0.002450513070372424,6.849309565426133e-07,5.428008734872695e-07,1.342800064072737e-07,7.819059990501819e-08,3.055645206782877e-09,6.427004937774513e-10,932.4592370373624,1061.605071614986
167.6455696202532,0.001965000882126233,6.838677960278129e-07,5.415280313203949e-07,1.329098304905946e-07,7.620260973723452e-08,2.837026881768815e-09,5.714843527216838e-10,932.5424592440248,1033.431943293828
169.8227848101266,0.001476175673451404,6.827528981280908e-07,5.400743769963998e-07,1.314053693147121e-07,7.411439820052151e-08,2.613715985090641e-09,4.991468072242372e-10,932.6021163710573,1005.243397145276
172,0.0009847614309779877,6.815857550557018e-07,5.384385670340982e-07,1.297669558608176e-07,7.192757864568177e-08,2.385918349909778e-09,4.257517018647475e-10,932.6397508494787,980.0551667220559
